bbl,bin,block_lot,borough,census_tract,cnadrprf_addrline1,cnadrprf_addrline2,cnadrprf_city,cnadrprf_state,cnadrprf_zip,cnbio_org_name,community_board,council_district,latitude,longitude,nta,primary,secondary
1000300032,1000856,30-32,MANHATTAN,9,44 Water Street,,New York,NY,10004,Da Vinci Pizza,1,1,40.703468,-74.01003,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
,,30-33,,,42 Water Street,,New York,NY,,All American Water Street Deli,,,,,,Casual Eating & Takeout,F-Deli
1000300034,1000858,30-34,MANHATTAN,9,40 Water Street,,New York,NY,10004,AT&T,1,1,40.703397,-74.010149,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cellular Phones
1000300034,1000858,30-34,MANHATTAN,9,40 Water Street,,New York,NY,10004,King's Custom Tailoring,1,1,40.703397,-74.010149,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Tailoring
1000310001,1000859,31-1,MANHATTAN,7,114 Pearl Street,,New York,NY,10005,Fresco on the Go,1,1,40.704638,-74.009251,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Continental
1000310001,1000859,31-1,MANHATTAN,7,110 Pearl Street,,New York,NY,10005,The Original Soupman,1,1,40.704572,-74.009363,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Soup
1000310001,1000859,31-1,MANHATTAN,7,10 Hanover Square,,New York,NY,10005,Apple Bank for Savings,1,1,40.704328,-74.00923,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000310001,1000859,31-1,MANHATTAN,7,110 Pearl Street,,New York,NY,10005,Starbucks Coffee,1,1,40.704572,-74.009363,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000310010,1000860,31-10,MANHATTAN,7,126 Pearl Street,,New York,NY,10005,Mercantile Grill,1,1,40.704926,-74.00875,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-American
1000317501,1085950,31-11,MANHATTAN,7,75 Wall Street,,New York,NY,10005,Bar Seven Five,1,1,40.705486,-74.007874,Battery Park City-Lower Manhattan                                          ,Nightlife,N-Bar
1000317501,1085950,31-11,MANHATTAN,7,75 Wall Street,,New York,NY,10005,Wall & Water,1,1,40.705486,-74.007874,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-American
1000327501,1083346,32-7501,MANHATTAN,9,55 Water Street,,New York,NY,10041,Chase Bank,1,1,40.703597,-74.009781,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000330001,1000863,33-1,MANHATTAN,7,77 Water Street,,New York,NY,10005,Downtown Manhattan Candy Store,1,1,40.704275,-74.008681,Battery Park City-Lower Manhattan                                          ,Shopping,S-Candy & Chocolate
,,33-11,,,95 Wall Street,,New York,NY,10005,Duane Reade,,,,,,Shopping,S-Drugstores
,,33-11,,,95 Wall Street,,New York,NY,10005,Bolton's,,,,,,Shopping,S-Apparel: Women's
1000337501,1000865,33-22,MANHATTAN,7,99 Wall Street,,New York,NY,10005,T-Mobile,1,1,40.705,-74.007156,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cellular Phones
1000350010,1000868,35-10,MANHATTAN,7,111 Wall Street,,New York,NY,10005,"Kamlesh, Inc.",1,1,40.704553,-74.006636,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000640008,1001084,37-23,MANHATTAN,1502,55 Liberty Street,,New York,NY,10005,Koodo Sushi,1,1,40.708692,-74.009508,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Japanese
1000370008,1000872,37-8,MANHATTAN,7,110 Wall Street,,New York,NY,10005,FedEx,1,1,40.704638,-74.006694,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Packaging/Shipping
1000380001,1000875,38-1,MANHATTAN,7,100 Wall Street,,New York,NY,10005,Verizon Wireless,1,1,40.70497,-74.007084,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cellular Phones
1000380001,1000875,38-1,MANHATTAN,7,100 Wall Street,,New York,NY,10005,Starbucks Coffee,1,1,40.70497,-74.007084,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000380001,1000875,38-1,MANHATTAN,7,100 Wall Street,,New York,NY,10005,Fed Ex Kinko's,1,1,40.70497,-74.007084,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Copy and Printing Services
1000380017,1000876,38-17,MANHATTAN,7,88 Pine Street,,New York,NY,10005,Apple Bank for Savings,1,1,40.70536,-74.00629,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000390001,1000877,39-1,MANHATTAN,7,82 Wall Street,,New York,NY,10038,AT&T,1,1,40.705415,-74.007729,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cellular Phones
1000390001,1000877,39-1,MANHATTAN,7,82 Wall Street,,New York,NY,10005,Hirsute Salon,1,1,40.705415,-74.007729,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000397501,1000884,39-1001,MANHATTAN,7,79 Pine Street,,New York,NY,10005,Pine Street Nuts & Candy,1,1,40.705931,-74.007275,Battery Park City-Lower Manhattan                                          ,Shopping,S-Candy & Chocolate
1000397501,1000884,39-1001,MANHATTAN,7,79 Pine Street,,New York,NY,10005,Wall Street Wine Merchant,1,1,40.705931,-74.007275,Battery Park City-Lower Manhattan                                          ,Shopping,S-Liquor Store
1000397501,1000884,39-1001,MANHATTAN,7,164 Pearl Street,,New York,NY,10005,Shinju Sushi,1,1,40.70587,-74.007617,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Japanese
1000397501,1000884,39-1001,MANHATTAN,7,130 Water Street,,New York,NY,10038,Cafe Water,1,1,40.705522,-74.006929,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000397501,1000884,39-1001,MANHATTAN,7,79 Pine Street,,New York,NY,10005,Lane Jewelers,1,1,40.705931,-74.007275,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
,,39-1001,,,79 Pine Street,,New York,NY,,Rose Hair Salon,,,,,,Personal and Professional Services,P-Hair Salon & Barber Shop
1000397501,1000884,39-1001,MANHATTAN,7,164 Pearl Street,,New York,NY,10005,Pine Street Cleaners,1,1,40.70587,-74.007617,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Dry Cleaning
1000397501,1000884,39-1001,MANHATTAN,7,79 Pine Street,,New York,NY,10005,Telestar Locksmiths II,1,1,40.705931,-74.007275,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hardware & Locksmiths
1000397501,1000884,39-1001,MANHATTAN,7,164 Pearl Street,,New York,NY,10005,Vietnamese Sandwiches,1,1,40.70587,-74.007617,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Vietnamese
1000397501,1000884,39-1001,MANHATTAN,7,79 Pine Street,,New York,NY,10005,The Mailroom,1,1,40.705931,-74.007275,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Packaging/Shipping
1000390012,1000880,39-12,MANHATTAN,7,80 Pine Street,,New York,NY,10005,Au Bon Pain,1,1,40.705892,-74.007181,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000390012,1000880,39-12,MANHATTAN,7,80 Pine Street,,New York,NY,10005,Starbucks Coffee,1,1,40.705892,-74.007181,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000390012,1000880,39-12,MANHATTAN,7,80 Pine Street,,New York,NY,10005,Flowers of the World,1,1,40.705892,-74.007181,Battery Park City-Lower Manhattan                                          ,Shopping,S-Florist
1000390012,1000880,39-12,MANHATTAN,7,110 Maiden Lane,,New York,NY,10005,Hale and Hearty Soup,1,1,40.7066,-74.006633,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Soup
1000390012,1000880,39-12,MANHATTAN,7,80 Pine Street,,New York,NY,10005,The Pump,1,1,40.705892,-74.007181,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Health
1000390004,1000878,39-4,MANHATTAN,7,80 Wall Street,,New York,NY,10005,Cafe Wall Street,1,1,40.705456,-74.007794,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000390004,1000878,39-4,MANHATTAN,7,80 Wall Street,,New York,NY,10005,Niko Niko Sushi & Bowl,1,1,40.705456,-74.007794,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Japanese
1000390040,1000882,39-40,MANHATTAN,7,122 Water Street,,New York,NY,10005,Subway,1,1,40.705343,-74.007181,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000390041,1000883,39-41,MANHATTAN,7,120 Water Street,,New York,NY,10005,Sprint,1,1,40.705299,-74.007242,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cellular Phones
1000390006,1000879,39-6,MANHATTAN,7,160 Pearl Street,,New York,NY,10005,Trinity Smoke,1,1,40.705769,-74.007718,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cigars
1000390006,1000879,39-6,MANHATTAN,7,160 Pearl Street,,New York,NY,10005,The Full Shilling,1,1,40.705769,-74.007718,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Irish Pub
1000400014,1001005,40-1,MANHATTAN,7,48 Wall Street,,New York,NY,10004,Museum of American Finance Gift Shop,1,1,40.706331,-74.009396,Battery Park City-Lower Manhattan                                          ,Shopping,"S-Gifts, Cards & Stationery"
1000400016,1001006,40-16,MANHATTAN,7,52 William Street,,New York,NY,10005,William's Restaurant & Bar,1,1,40.706773,-74.009143,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000400003,1001004,40-3,MANHATTAN,7,60 Wall Street,Atrium,New York,NY,10005,Martin News,1,1,40.705914,-74.008609,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000400003,1001004,40-3,MANHATTAN,7,60 Wall Street,Atrium,New York,NY,10005,Country Cafe,1,1,40.705914,-74.008609,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000400003,1001004,40-3,MANHATTAN,7,60 Wall Street,Atrium,New York,NY,10005,Le Glacier,1,1,40.705914,-74.008609,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000400003,1001004,40-3,MANHATTAN,7,60 Wall Street,,New York,NY,10005,Cobbler Express,1,1,40.705914,-74.008609,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000417504,1001007,41-1,MANHATTAN,7,181 Pearl Street,,New York,NY,10270,The Ketch,1,1,40.706268,-74.00725,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Seafood
1000417504,1001007,41-1,MANHATTAN,7,70 Pine Street,,New York,NY,10270,Gift Works Boutique,1,1,40.706315,-74.007895,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
1000417504,1001007,41-1,MANHATTAN,7,70 Pine Street,,New York,NY,10270,Country Bakery Cafe,1,1,40.706315,-74.007895,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000417503,1001009,41-19,MANHATTAN,7,56 Pine Street,,New York,NY,10005,Ise Japanese Restaurant,1,1,40.706606,-74.008404,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Japanese
1000417503,1001009,41-19,MANHATTAN,7,26 Cedar Street,,New York,NY,10005,Diwan E. Khaas,1,1,40.706965,-74.008072,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Indian
1000417502,1001010,41-20,MANHATTAN,7,54 Pine Street,,New York,NY,10005,Taz Cafe,1,1,40.706647,-74.008476,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000410024,1001013,41-24,MANHATTAN,7,62 William Street,,New York,NY,10005,Koyzina Kafe,1,1,40.707166,-74.008793,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000410024,1001013,41-24,MANHATTAN,7,32 Cedar Street,Lower Level,New York,NY,10005,Yip's Oriental Express,1,1,40.707078,-74.008249,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Chinese
1000420001,1001014,42-1,MANHATTAN,7,100 Maiden Lane,,New York,NY,10038,HSBC,1,1,40.706867,-74.00699,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000420001,1001014,42-1,MANHATTAN,7,100 Maiden Lane,,New York,NY,10038,Chipotle,1,1,40.706867,-74.00699,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Mexican
1000420001,1001014,42-1,MANHATTAN,7,100 Maiden Lane,,New York,NY,10038,Subway,1,1,40.706867,-74.00699,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000420001,1001014,42-1,MANHATTAN,7,100 Maiden Lane,,New York,NY,10038,Dunkin Donuts,1,1,40.706867,-74.00699,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000420001,1001014,42-1,MANHATTAN,7,100 Maiden Lane,,New York,NY,10038,Just Salad,1,1,40.706867,-74.00699,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Health
1000420022,1086256,42-22,MANHATTAN,7,35 Cedar Street,,New York,NY,10005,Financier Patisserie,1,1,40.707166,-74.008353,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Bakery
1000420031,1001015,42-31,MANHATTAN,7,17 Cedar Street,,New York,NY,10038,Liberatos Pizza,1,1,40.706828,-74.007823,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000420031,1001015,42-31,MANHATTAN,7,80 Maiden Lane,,New York,NY,10038,Duane Reade,1,1,40.707116,-74.007329,Battery Park City-Lower Manhattan                                          ,Shopping,S-Drugstores
1000420031,1001015,42-31,MANHATTAN,7,80 Maiden Lane,,New York,NY,10038,Dijon,1,1,40.707116,-74.007329,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Women's
1000420031,1001015,42-31,MANHATTAN,7,80 Maiden Lane,Lobby,New York,NY,10038,Divesh News,1,1,40.707116,-74.007329,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000420031,1001015,42-31,MANHATTAN,7,25 Cedar Street,,New York,NY,10005,Koyzina Grill,1,1,40.706976,-74.008058,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-American
1000420031,1001015,42-31,MANHATTAN,7,80 Maiden Lane,,New York,NY,10038,Kafe Neo,1,1,40.707116,-74.007329,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000420036,1001016,42-36,MANHATTAN,7,90 Maiden Lane,,New York,NY,10038,Gristedes Supermarket,1,1,40.70699,-74.00716,Battery Park City-Lower Manhattan                                          ,Shopping,F-Supermarket
1000420031,1001015,42-36,MANHATTAN,7,80 Maiden Lane,,New York,NY,10038,"S.M.S. Industries, Inc.",1,1,40.707116,-74.007329,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Messengers
1000430001,1000000,43-1,MANHATTAN,7,45 Pine Street,,New York,NY,10005,Duane Reade,1,1,40.707048,-74.00919,Battery Park City-Lower Manhattan                                          ,Shopping,S-Drugstores
1000430001,1001017,43-1,MANHATTAN,7,44 Wall Street,,New York,NY,10005,NCIC Computer Consulting,1,1,40.70654,-74.009738,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Computer Services
1000430002,1001018,43-2,MANHATTAN,7,40 Wall Street,,New York,NY,10005,Kenjo Jewelers,1,1,40.706625,-74.009875,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
1000430005,1001019,43-5,MANHATTAN,7,30 Wall Street,,New York,NY,10005,New York Sports Club,1,1,40.706839,-74.010218,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Athletic Clubs/Fitness
,,44-1,,,1 Chase Manhattan Plaza,Lower Level,New York,NY,10005,Chase Bank,,,,,,Personal and Professional Services,P-Banks and Check Cashing
,,44-1,,,1 Chase Manhattan Plaza,,New York,NY,,Wall Street Shoe,,,,,,Personal and Professional Services,P-Shoe Repair/Shine
1000460001,1001023,46-1,MANHATTAN,7,2 Wall Street,,New York,NY,10005,TD Bank,1,1,40.707725,-74.011632,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000460003,1001024,46-3,MANHATTAN,7,100 Broadway,,New York,NY,10005,Border's Books and Music,1,1,40.70814,-74.011373,Battery Park City-Lower Manhattan                                          ,Shopping,S-Bookstores
1000460009,1001025,46-9,MANHATTAN,7,14 Wall Street,2nd Floor,New York,NY,10005,14 Wall Street Jewelers,1,1,40.707347,-74.010997,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
,,46-9,,,14 Wall Street,Lobby,New York,NY,,Shiv Supplies,,,,,,Personal and Professional Services,P-Newsstands
1000460009,1001025,46-9,MANHATTAN,7,14 Wall Street,,New York,NY,10005,Equinox Fitness Club,1,1,40.707347,-74.010997,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Athletic Clubs/Fitness
1000460009,1001025,46-9,MANHATTAN,7,14 Wall Street,,New York,NY,10005,True Religion Brand Jeans,1,1,40.707347,-74.010997,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Men's & Women's
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,Lower Level,New York,NY,10271,Equitable Hairstylist,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,,New York,NY,10271,Valley National Bank,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,,New York,NY,10271,Ashby's,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,,New York,NY,10271,HSBC,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,Lower Arcade,New York,NY,10271,Harry & Son Shoe Shine,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,,New York,NY,10271,Manon Cafe,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,,New York,NY,10271,Travel Network,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Travel Agency
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,Lobby,New York,NY,10271,Eastern Newsstand,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,Lobby,New York,NY,10271,Charles Patrick Jewelers,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
1000477501,1001026,47-1,MANHATTAN,7,120 Broadway,,New York,NY,10271,The Capital Grille,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Steak
1000477501,1001026,47-7501,MANHATTAN,7,120 Broadway,,New York,NY,10271,Citibank,1,1,40.708546,-74.011041,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000480001,1001027,48-1,MANHATTAN,7,140 Broadway,Lobby,New York,NY,10005,Gateway Newstand,1,1,40.709043,-74.010626,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000490002,1001029,49-2,MANHATTAN,13,111 Broadway,,New York,NY,10006,American Express Travel Service,1,1,40.708486,-74.011113,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Travel Agency
1000490002,1001029,49-2,MANHATTAN,13,111 Broadway,,New York,NY,10006,Suspenders Restaurant,1,1,40.708486,-74.011113,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000490002,1001029,49-2,MANHATTAN,13,95 Trinity Place,,New York,NY,10006,John Allan's Men's Club,1,1,40.708807,-74.012256,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Spa
1000490002,1001029,49-2,MANHATTAN,13,111 Broadway,,New York,NY,10006,Subway,1,1,40.708486,-74.011113,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
